3.882060050964356024e-01,1.402985513210296631e+00,9.899499893188476562e+01,1.032249984741210938e+02,3.915500068664550781e+01,3.918000030517578125e+01
3.882060050964356024e-01,5.470359921455383301e-01,1.100749969482422017e+02,7.134000015258789062e+01,3.915500068664550781e+01,3.972999954223632812e+01
3.882060050964356024e-01,5.815359950065612793e-01,4.611999893188477273e+01,7.083499908447265625e+01,3.915500068664550781e+01,3.683000183105468750e+01
6.332119760843806233e-01,4.611850082874298096e-01,5.388000106811522727e+01,8.752500152587890625e+01,3.286999893188477273e+01,3.450000000000000000e+01
6.332119760843806233e-01,5.162389874458312988e-01,9.072858996269030740e+01,8.140999984741210938e+01,3.286999893188477273e+01,3.390999984741210938e+01
6.332119760843806233e-01,2.648009538650512695e+00,9.072858996269030740e+01,8.848000335693359375e+01,3.286999893188477273e+01,3.446000099182128906e+01
6.332119760843806233e-01,1.381269454956054910e+00,8.844000244140625000e+01,8.657500076293945312e+01,3.852999877929688211e+01,4.043000030517578125e+01
6.332119760843806233e-01,2.900233983993530273e+00,7.954499816894531250e+01,7.735000228881835938e+01,3.286999893188477273e+01,4.034000015258789062e+01
6.332119760843806233e-01,2.498872612157593487e+00,9.072858996269030740e+01,8.413630444070567194e+01,3.286999893188477273e+01,3.834847856604534400e+01
2.761775106191635132e-01,6.110529899597167969e-01,7.954499816894531250e+01,6.423500061035156250e+01,3.843000030517578125e+01,3.952999877929688211e+01
1.253311991691589355e+00,9.183319807052612305e-01,4.842500114440917969e+01,7.586499786376953125e+01,3.888999938964843750e+01,3.950000000000000000e+01
1.253311991691589355e+00,8.498339951038360596e-01,1.299700012207031250e+02,5.884499931335449219e+01,3.286999893188477273e+01,3.799000167846679688e+01
4.458749890327453613e-01,5.214300155639648438e-01,4.509000015258789062e+01,6.957500076293945312e+01,3.843000030517578125e+01,3.615999984741210938e+01
4.458749890327453613e-01,6.097720265388488770e-01,9.072858996269030740e+01,9.908499908447265625e+01,3.843000030517578125e+01,3.928000068664550781e+01
4.458749890327453613e-01,1.256978511810302734e+00,7.883499908447265625e+01,5.186499977111815696e+01,3.697000122070313211e+01,3.922999954223632812e+01
4.458749890327453613e-01,9.292140007019044079e-01,7.883499908447265625e+01,5.277000045776367188e+01,3.854641053615472401e+01,3.802999877929688211e+01
1.253311991691589355e+00,2.786284446716308594e+00,7.883499908447265625e+01,4.815000152587889914e+01,3.697000122070313211e+01,3.849000167846679688e+01
1.253311991691589355e+00,9.683629870414733887e-01,1.299700012207031250e+02,4.261999893188477273e+01,3.697000122070313211e+01,3.740999984741210938e+01
1.253311991691589355e+00,1.054144978523254395e+00,9.078999710083007812e+01,4.655999946594238281e+01,3.688999938964843750e+01,3.772999954223632812e+01
1.253311991691589355e+00,9.029679894447327770e-01,4.796000099182128906e+01,4.604500007629393821e+01,3.733000183105468750e+01,3.454999923706055398e+01
1.253311991691589355e+00,8.133450150489807129e-01,4.383000183105468750e+01,4.525000000000000000e+01,3.733000183105468750e+01,3.615000152587890625e+01
1.253311991691589355e+00,8.351100087165832520e-01,4.659000015258789062e+01,4.298999977111815696e+01,3.688999938964843750e+01,3.613000106811522727e+01
1.253311991691589355e+00,8.671180009841918945e-01,4.509000015258789062e+01,5.181500053405761719e+01,3.688999938964843750e+01,3.615000152587890625e+01
1.253311991691589355e+00,8.696789741516113281e-01,9.072858996269030740e+01,6.205000114440917969e+01,3.693000030517578125e+01,3.725000000000000000e+01
1.253311991691589355e+00,2.223924994468688965e+00,9.072858996269030740e+01,1.045199966430664062e+02,3.693000030517578125e+01,3.906999969482421875e+01
1.253311991691589355e+00,6.161050200462341309e-01,7.481999969482421875e+01,7.253499984741210938e+01,3.693000030517578125e+01,3.971999931335449219e+01
1.253311991691589355e+00,5.392850041389465332e-01,9.072858996269030740e+01,7.363999938964843750e+01,3.693000030517578125e+01,3.670999908447265625e+01
1.253311991691589355e+00,4.560639858245850164e-01,4.915000152587889914e+01,9.009500122070312500e+01,3.854641053615472401e+01,3.459000015258789062e+01
1.253311991691589355e+00,5.123980045318603516e-01,9.072858996269030740e+01,7.366500091552734375e+01,3.747000122070313211e+01,3.395000076293944602e+01
1.253311991691589355e+00,2.457414507865905762e+00,9.072858996269030740e+01,8.854999923706054688e+01,3.854641053615472401e+01,3.465999984741210938e+01
1.253311991691589355e+00,1.748923003673553689e+00,1.299700012207031250e+02,8.961000061035156250e+01,3.854641053615472401e+01,4.047000122070313211e+01
2.825790047645568848e-01,2.615360498428344727e+00,4.733000183105468750e+01,7.316999816894531250e+01,3.854641053615472401e+01,4.009000015258789062e+01
2.825790047645568848e-01,2.498872612157593487e+00,4.796000099182128906e+01,8.413630444070567194e+01,3.854641053615472401e+01,3.834847856604534400e+01
1.253311991691589355e+00,5.892869830131530762e-01,4.796000099182128906e+01,6.708499908447265625e+01,3.913522232903374487e+01,3.959000015258789062e+01
1.253311991691589355e+00,8.812019824981690563e-01,7.481999969482421875e+01,6.369000053405761719e+01,3.913522232903374487e+01,3.952999877929688211e+01
1.253311991691589355e+00,8.274279832839965820e-01,4.509000015258789062e+01,7.239500045776367188e+01,3.913522232903374487e+01,3.802999877929688211e+01
1.253311991691589355e+00,5.150279998779296875e-01,4.842500114440917969e+01,6.327499961853027344e+01,3.913522232903374487e+01,3.609000015258789062e+01
1.253311991691589355e+00,5.982490181922912598e-01,9.072858996269030740e+01,1.046749992370605611e+02,3.913522232903374487e+01,3.927000045776367188e+01
1.253311991691589355e+00,1.234573006629943848e+00,9.537500000000000000e+01,5.227999877929688211e+01,3.913522232903374487e+01,3.927000045776367188e+01
1.253311991691589355e+00,9.247329831123352051e-01,9.537500000000000000e+01,5.101000022888184304e+01,3.913522232903374487e+01,3.813000106811522727e+01
1.253311991691589355e+00,2.851581454277038574e+00,9.537500000000000000e+01,4.779999923706054688e+01,3.913522232903374487e+01,3.849000167846679688e+01
1.253311991691589355e+00,9.996325075626372181e-01,9.072858996269030740e+01,4.339000129699707031e+01,3.913522232903374487e+01,3.744000053405761719e+01
1.253311991691589355e+00,1.046463012695312500e+00,9.072858996269030740e+01,4.611999893188477273e+01,3.913522232903374487e+01,3.775000000000000000e+01
1.253311991691589355e+00,9.042479991912841797e-01,9.072858996269030740e+01,4.610999870300292969e+01,3.872999954223632812e+01,3.449000167846680398e+01
1.253311991691589355e+00,8.120639920234680176e-01,9.072858996269030740e+01,4.712500000000000000e+01,3.872999954223632812e+01,3.611000061035156250e+01
1.253311991691589355e+00,8.331899940967559814e-01,7.481999969482421875e+01,4.441499900817871094e+01,3.872999954223632812e+01,3.606999969482421875e+01
1.253311991691589355e+00,8.658379912376403809e-01,4.509000015258789062e+01,6.147499847412109375e+01,3.872999954223632812e+01,3.597000122070312500e+01
1.253311991691589355e+00,8.735200166702270508e-01,4.509000015258789062e+01,6.335000038146972656e+01,3.872999954223632812e+01,3.722999954223632812e+01
1.253311991691589355e+00,2.681471943855285645e+00,9.072858996269030740e+01,1.025500030517577983e+02,3.872999954223632812e+01,3.870999908447265625e+01
1.253311991691589355e+00,5.911384820938110352e-01,9.072858996269030740e+01,6.901999664306639204e+01,3.872999954223632812e+01,3.959000015258789062e+01
1.253311991691589355e+00,5.405650138854979359e-01,9.072858996269030740e+01,7.746500015258789062e+01,3.665000152587890625e+01,3.679000091552734375e+01
1.253311991691589355e+00,4.496619999408721924e-01,4.509000015258789062e+01,9.117499923706056109e+01,3.604999923706054688e+01,3.456999969482421875e+01
1.253311991691589355e+00,5.072770118713378906e-01,9.072858996269030740e+01,6.772500228881835938e+01,3.872999954223632812e+01,3.402999877929687500e+01
1.253311991691589355e+00,2.275607466697693315e+00,9.072858996269030740e+01,9.013999938964843750e+01,3.872999954223632812e+01,3.496000099182128906e+01
1.253311991691589355e+00,1.682986021041869895e+00,9.072858996269030740e+01,7.856000137329101562e+01,3.872999954223632812e+01,4.028000068664550781e+01
1.253311991691589355e+00,2.858623504638671875e+00,8.434500122070312500e+01,8.847499847412109375e+01,3.872999954223632812e+01,4.011000061035156250e+01
1.253311991691589355e+00,2.498872612157593487e+00,8.434500122070312500e+01,8.413630444070567194e+01,3.872999954223632812e+01,3.834847856604534400e+01
1.253311991691589355e+00,5.591990053653717041e-01,8.078499984741210938e+01,7.610499954223632812e+01,3.872999954223632812e+01,3.952999877929688211e+01
