8.067999780178070068e-02,9.348600357770919800e-02,5.586499977111815696e+01,7.386500167846679688e+01,3.797000122070313211e+01,3.815000152587890625e+01
8.388150110840797424e-02,2.010599970817565918e-01,5.987500000000000000e+01,8.200000000000000000e+01,3.800000000000000000e+01,3.734000015258789062e+01
7.427699863910675049e-02,2.394790053367615024e-01,8.044999694824218750e+01,7.942499923706054688e+01,3.800000000000000000e+01,3.665000152587890625e+01
8.388150110840797424e-02,9.284600242972373962e-02,7.012000274658203125e+01,8.884500122070312500e+01,3.379000091552734375e+01,3.615000152587890625e+01
1.011700034141540389e-01,9.604799747467039628e-02,5.898999977111815696e+01,1.243400001525878764e+02,3.379000091552734375e+01,3.713000106811522727e+01
1.011700034141540389e-01,7.884989976882934570e-01,5.769000053405761719e+01,1.406800003051757812e+02,3.379000091552734375e+01,3.688999938964843750e+01
7.646949961781503158e-02,9.668799862265586853e-02,7.812500000000000000e+01,7.046500015258789062e+01,3.502999877929687500e+01,3.643000030517578125e+01
7.646949961781503158e-02,8.481175005435943604e-01,6.852999877929688921e+01,8.625999832153320312e+01,3.502999877929687500e+01,3.720999908447265625e+01
7.646949961781503158e-02,1.689594984054565430e+00,6.852500152587889204e+01,7.785000228881835938e+01,3.379000091552734375e+01,3.522999954223632812e+01
9.860900044441223145e-02,1.865995004773139954e-01,6.045000076293945312e+01,7.629999923706054688e+01,3.379000091552734375e+01,3.815999984741210938e+01
2.406773558940808813e-02,3.675430119037628174e-01,5.898999977111815696e+01,9.028499984741212359e+01,3.379000091552734375e+01,3.852999877929688211e+01
7.646949961781503158e-02,1.408699993044138128e-02,7.012000274658203125e+01,7.761000061035156250e+01,3.379000091552734375e+01,3.540999984741210938e+01
9.860900044441223145e-02,7.097395062446594238e-01,5.943499946594238281e+01,9.573500061035156250e+01,3.379000091552734375e+01,3.500000000000000000e+01
9.860900044441223145e-02,8.196099847555160522e-02,7.620000076293945312e+01,7.034500122070311079e+01,3.465000152587890625e+01,3.679000091552734375e+01
1.152639985084533553e-01,7.939899712800979614e-02,6.852500152587889204e+01,7.256000137329101562e+01,3.447000122070312500e+01,3.415999984741210938e+01
9.863850503849486140e-01,6.403200328350067139e-02,1.287000045776367188e+02,7.621500015258789062e+01,3.465000152587890625e+01,3.329000091552734375e+01
9.863850503849486140e-01,1.005300022661685944e-01,6.612000274658203125e+01,7.858500289916992188e+01,3.465000152587890625e+01,3.535499954223632812e+01
6.339149922132492065e-02,9.860900044441223145e-02,6.045000076293945312e+01,8.504000091552734375e+01,3.465000152587890625e+01,3.534000015258789062e+01
7.043500244617462158e-02,1.498350054025650024e-01,1.083050003051757812e+02,1.006849975585937642e+02,3.465000152587890625e+01,3.540999984741210938e+01
6.339149922132492065e-02,1.920959949493407926e-01,5.897500038146972656e+01,6.310500144958496094e+01,3.465000152587890625e+01,3.531000137329101562e+01
8.708299696445465088e-02,2.394790053367615024e-01,6.381999969482421875e+01,6.097500038146972656e+01,3.530000114440917969e+01,3.781000137329101562e+01
1.676147997379303201e+00,1.319060027599334717e-01,6.128999900817871094e+01,9.162999725341795454e+01,3.530000114440917969e+01,3.443000030517578125e+01
