3.104344450920406562e-01,3.562625050544738770e-01,1.002643055386013486e+02,8.740000152587890625e+01,3.664305570390489208e+01,3.860000038146972656e+01
3.104344450920406562e-01,2.832710146903992254e-01,1.002643055386013486e+02,8.660000228881835938e+01,3.664305570390489208e+01,3.686999893188477273e+01
3.104344450920406562e-01,6.031537055969237393e+00,1.002643055386013486e+02,8.529000091552734375e+01,3.664305570390489208e+01,3.665000152587890625e+01
1.737929955124855042e-01,1.904186487197875977e+00,5.972499847412109375e+01,7.937000274658203125e+01,3.664305570390489208e+01,3.683000183105468750e+01
1.792999953031539917e-01,2.449431538581848145e+00,1.002643055386013486e+02,8.148500061035156250e+01,3.664305570390489208e+01,3.643000030517578125e+01
1.792999953031539917e-01,5.526253938674926758e+00,1.002643055386013486e+02,8.052499771118164062e+01,3.647000122070313211e+01,3.593000030517578125e+01
1.792999953031539917e-01,1.478841543197631836e+00,1.002643055386013486e+02,7.449500274658203125e+01,3.664305570390489208e+01,3.729000091552734375e+01
1.792999953031539917e-01,2.687937428967820175e+00,1.002643055386013486e+02,9.930472225613064552e+01,3.640999984741210938e+01,3.632708369361029810e+01
1.792999953031539917e-01,2.432143926620483398e+00,1.002643055386013486e+02,1.068699989318847656e+02,3.599000167846679688e+01,3.725000000000000000e+01
1.792999953031539917e-01,4.669975519180297852e+00,1.002643055386013486e+02,8.371500015258789062e+01,3.599000167846679688e+01,3.738999938964843750e+01
1.792999953031539917e-01,2.496171951293945312e+00,1.002643055386013486e+02,7.144000244140625000e+01,3.664305570390489208e+01,3.685499954223632812e+01
1.737929955124855042e-01,4.657505005598068237e-01,1.002643055386013486e+02,9.250999832153320312e+01,3.664305570390489208e+01,3.678000068664550781e+01
1.737929955124855042e-01,3.172055035829544067e-01,1.002643055386013486e+02,6.508499908447265625e+01,3.681000137329101562e+01,3.531000137329101562e+01
2.935329973697662354e-01,3.805930018424987793e-01,1.002643055386013486e+02,6.593499755859375000e+01,3.664305570390489208e+01,3.565999984741210938e+01
3.037779927253723145e-01,4.804770052433013916e-01,1.002643055386013486e+02,6.662500000000000000e+01,3.664305570390489208e+01,3.643000030517578125e+01
2.935329973697662354e-01,7.826889753341674805e-01,1.002643055386013486e+02,8.818000030517578125e+01,3.664305570390489208e+01,3.670999908447265625e+01
2.935329973697662354e-01,4.571599960327148993e-01,1.002643055386013486e+02,8.005000305175781250e+01,3.664305570390489208e+01,3.488999938964844461e+01
2.202830016613006592e-01,3.101620078086853027e-01,1.002643055386013486e+02,7.883000183105468750e+01,3.640999984741210938e+01,3.604999923706054688e+01
2.202830016613006592e-01,2.563790082931518555e-01,1.002643055386013486e+02,6.270999908447265625e+01,3.664305570390489208e+01,3.543000030517578125e+01
2.202830016613006592e-01,2.909539937973022461e-01,1.002643055386013486e+02,1.517399978637695312e+02,3.664305570390489208e+01,3.502999877929687500e+01
2.202830016613006592e-01,2.883929908275604248e-01,1.002643055386013486e+02,6.522000122070311079e+01,3.664305570390489208e+01,3.461000061035155539e+01
2.023530006408691406e-01,3.268100023269652765e-01,1.002643055386013486e+02,6.523000335693360796e+01,3.504999923706055398e+01,3.511000061035155539e+01
2.023530006408691406e-01,4.055639952421188910e-01,1.002643055386013486e+02,6.718999862670897016e+01,3.640999984741210938e+01,3.663000106811522727e+01
2.023530006408691406e-01,1.575089991092681885e-01,1.002643055386013486e+02,1.091899986267089844e+02,3.429000091552734375e+01,3.783000183105468750e+01
2.023530006408691406e-01,4.343770146369934082e-01,1.002643055386013486e+02,8.580000305175781250e+01,3.469499969482421875e+01,3.699000167846679688e+01
3.213715044160683765e-01,2.704649865627288818e-01,1.002643055386013486e+02,7.949000167846679688e+01,3.429000091552734375e+01,3.683000183105468750e+01
3.213715044160683765e-01,5.918534517288207120e+00,1.002643055386013486e+02,9.320000076293943891e+01,3.429000091552734375e+01,3.670999908447265625e+01
3.213715044160683765e-01,1.844640016555785911e+00,1.002643055386013486e+02,7.743000030517578125e+01,3.469499969482421875e+01,3.663000106811522727e+01
3.213715044160683765e-01,2.367475509643554688e+00,1.002643055386013486e+02,8.579000091552734375e+01,3.533000183105468750e+01,3.647000122070313211e+01
3.213715044160683765e-01,5.313681602478027344e+00,9.450999832153320312e+01,9.288999938964843750e+01,3.622999954223632812e+01,3.590999984741210938e+01
3.213715044160683765e-01,1.451949477195739524e+00,7.052499771118164062e+01,7.352000045776367188e+01,3.664305570390489208e+01,3.725000000000000000e+01
3.213715044160683765e-01,2.687937428967820175e+00,1.002643055386013486e+02,9.930472225613064552e+01,3.752999877929688211e+01,3.632708369361029810e+01
3.213715044160683765e-01,2.453272938728332520e+00,8.474499893188476562e+01,8.483000183105468750e+01,3.688999938964843750e+01,3.736999893188477273e+01
3.213715044160683765e-01,4.595994472503662109e+00,1.002643055386013486e+02,8.712500000000000000e+01,3.565999984741210938e+01,3.752999877929688211e+01
3.213715044160683765e-01,2.421899557113647461e+00,1.002643055386013486e+02,7.884500122070312500e+01,3.570999908447265625e+01,3.679000091552734375e+01
